LoanID,CustomerID,LoanAmount,InterestRate,TermMonths,OriginationDate,Status,RiskGradeAtOrigination
5450,10561,11967.0,6.53,36,2020-10-22,PaidOff,C
5451,6841,34231.0,4.35,36,2021-02-17,PaidOff,D
5452,2138,34012.0,7.0,48,2021-04-29,PaidOff,E
5453,6645,42133.0,5.85,36,2018-11-07,PaidOff,B
5454,9907,41978.0,6.59,36,2023-05-04,PaidOff,A
5455,4891,561074.0,5.65,36,2019-11-28,Current,B
5456,10654,49719.0,12.06,36,2023-02-15,Current,D
5457,7771,7168.0,5.93,48,2015-12-15,PaidOff,B
5458,3160,57354.0,6.43,48,2019-12-14,PaidOff,A
5459,4092,6026.0,7.06,48,2021-01-08,Current,E
5460,9697,83466.0,4.08,48,2015-02-10,PaidOff,B
5461,3645,188873.0,9.28,24,2017-02-14,PaidOff,A
5462,9460,111982.0,8.91,12,2021-07-21,Current,D
5463,4238,28911.0,7.2,60,2023-04-29,PaidOff,E
5464,5823,88798.0,9.48,24,2020-09-29,PaidOff,C
5465,7484,13624.0,7.25,36,2020-05-22,Defaulted,D
5466,10882,9201.0,6.39,36,2024-01-18,Current,E
5467,4666,38816.0,4.33,48,2023-08-21,Current,B
5468,8056,69076.0,8.61,36,2022-05-01,Current,D
5469,10889,65507.0,6.91,36,2022-10-23,Current,C
5470,1376,41417.0,9.81,60,2021-01-04,Current,E
5471,2062,12887.0,7.82,36,2024-05-24,Current,A
5472,4186,93306.0,9.11,36,2018-04-03,Current,D
5473,5180,30896.0,5.36,24,2024-09-20,Current,D
5474,7028,33798.0,8.2,36,2022-04-04,PaidOff,D
5475,8680,22349.0,5.22,24,2018-09-12,PaidOff,C
5476,6257,672889.0,8.14,48,2021-12-23,PaidOff,C
5477,1202,34340.0,7.32,48,2024-06-16,PaidOff,C
5478,10444,8842.0,7.99,60,2020-11-22,Current,C
5479,7504,112836.0,7.03,48,2018-10-10,Current,C
5480,10888,321641.0,7.48,36,2022-09-18,PaidOff,E
5481,8697,19378.0,4.84,48,2024-03-16,Current,A
5482,7106,131165.0,5.2,36,2017-08-31,PaidOff,C
5483,7181,24327.0,4.82,36,2020-06-06,PaidOff,D
5484,9573,158902.0,7.61,36,2019-05-09,PaidOff,C
5485,6534,6541.0,9.14,24,2024-07-13,Current,E
5486,6070,124993.0,5.9,48,2023-07-04,PaidOff,B
5487,8793,15613.0,6.28,36,2022-12-08,PaidOff,C
5488,9571,15591.0,4.9,36,2022-01-04,Current,D
5489,7354,23091.0,7.91,36,2021-04-18,Current,B
5490,9873,28641.0,7.36,48,2015-05-30,PaidOff,D
5491,9299,688192.0,10.38,36,2018-04-11,PaidOff,C
5492,7438,140215.0,6.03,36,2019-09-30,PaidOff,B
5493,3161,136620.0,8.14,48,2024-10-11,Current,C
5494,9264,11513.0,7.83,36,2023-04-24,Defaulted,D
5495,9181,13484.0,7.7,48,2023-05-03,Current,C
5496,2196,31450.0,5.67,36,2023-08-19,PaidOff,A
5497,5419,30612.0,4.51,60,2018-02-28,Current,B
5498,8098,42558.0,7.02,36,2015-03-21,PaidOff,B
5499,4185,6959.0,6.0,36,2018-06-02,PaidOff,B
5500,1813,65859.0,5.44,12,2018-05-10,PaidOff,D
5501,1306,16240.0,4.49,48,2019-08-10,Current,C
5502,9550,43622.0,5.95,60,2019-10-28,PaidOff,A
5503,8693,50550.0,8.86,36,2022-07-09,PaidOff,D
5504,7239,19446.0,4.52,36,2015-04-09,Current,B
5505,9356,15745.0,7.39,36,2020-01-06,PaidOff,A
5506,6480,22038.0,6.36,60,2016-08-05,PaidOff,D
5507,7384,42042.0,7.59,36,2021-02-10,Current,D
5508,8387,58500.0,6.27,60,2023-09-23,Current,E
5509,7140,28842.0,11.15,36,2022-10-14,Defaulted,D
5510,2822,16234.0,8.21,36,2020-07-23,PaidOff,C
5511,8125,8103.0,6.49,36,2018-06-27,Current,D
5512,1546,246668.0,5.2,36,2015-06-29,PaidOff,A
5513,4276,168191.0,7.32,36,2020-02-22,Current,C
5514,4259,28147.0,9.56,36,2020-10-30,Current,E
5515,4814,81459.0,6.97,36,2020-09-09,Current,E
5516,2235,8335.0,6.76,12,2020-04-15,Current,B
5517,5499,365405.0,9.6,36,2024-03-15,Current,E
5518,7320,135645.0,7.93,36,2021-05-12,PaidOff,D
5519,4477,26989.0,7.23,36,2019-11-01,Current,C
5520,3674,45549.0,7.22,48,2020-03-16,PaidOff,D
5521,7743,153450.0,10.4,36,2016-11-10,PaidOff,D
5522,3710,7945.0,4.12,36,2016-05-06,PaidOff,B
5523,8700,23366.0,6.74,24,2018-11-14,PaidOff,C
5524,7351,99164.0,8.82,36,2024-11-02,PaidOff,A
5525,5982,49516.0,7.03,24,2023-08-08,PaidOff,B
5526,5058,75567.0,6.81,60,2017-06-21,PaidOff,C
5527,2496,66687.0,6.89,24,2022-12-19,PaidOff,D
5528,10324,12960.0,6.27,36,2020-01-25,Current,D
5529,5088,76337.0,6.1,24,2023-06-19,Current,D
5530,9170,136159.0,6.37,60,2015-10-12,PaidOff,C
5531,8771,494509.0,6.0,36,2021-04-01,PaidOff,D
5532,3967,6142.0,8.58,60,2016-09-20,PaidOff,E
5533,1545,98284.0,7.84,60,2020-02-07,Current,C
5534,10609,137948.0,6.44,36,2024-05-11,PaidOff,B
5535,1994,67407.0,5.84,60,2020-08-19,PaidOff,C
5536,2751,40677.0,7.97,36,2015-03-01,PaidOff,A
5537,3657,15583.0,9.57,36,2019-12-19,PaidOff,D
5538,1484,107088.0,7.98,36,2024-12-10,Current,E
5539,7895,18077.0,6.75,48,2024-03-07,PaidOff,B
5540,8915,96002.0,9.36,36,2015-04-23,Current,D
5541,7315,616870.0,8.57,60,2022-02-02,Current,B
5542,3726,112176.0,9.33,36,2023-06-20,Current,D
5543,10261,34954.0,7.72,36,2019-03-06,PaidOff,C
5544,3208,352016.0,13.54,48,2015-09-14,Current,D
5545,3544,182654.0,6.13,24,2021-05-16,Current,B
5546,9719,105153.0,8.42,36,2020-10-15,PaidOff,D
5547,10782,58139.0,8.19,36,2022-09-13,Current,D
5548,9635,33616.0,10.62,60,2020-02-29,Current,E
5549,9233,13100.0,5.6,60,2024-11-23,PaidOff,A
5550,3629,13695.0,4.13,48,2021-10-27,PaidOff,B
5551,5100,61975.0,10.55,60,2019-09-01,PaidOff,D
5552,2032,74805.0,7.63,48,2022-04-30,PaidOff,E
5553,4869,97042.0,7.14,36,2024-11-10,Current,D
5554,6864,113825.0,8.23,60,2023-02-27,Current,D
5555,5728,31017.0,6.19,36,2023-03-14,Current,B
5556,2192,171323.0,8.67,60,2023-12-28,PaidOff,C
5557,3493,27509.0,8.41,60,2022-10-22,Current,C
5558,2219,13596.0,6.52,60,2017-08-17,Current,A
5559,2902,20792.0,7.56,36,2016-05-18,Current,D
5560,3616,129433.0,8.27,36,2024-04-22,Defaulted,E
5561,4549,56918.0,7.68,36,2021-01-06,Current,D
5562,2196,22213.0,4.07,24,2021-10-04,PaidOff,A
5563,8707,6692.0,6.69,24,2021-08-05,Current,E
5564,9504,17197.0,7.02,36,2021-09-30,Current,C
5565,9937,73995.0,7.89,36,2017-01-11,PaidOff,D
5566,2238,41106.0,5.6,36,2015-02-28,Current,A
5567,6328,331235.0,6.55,36,2020-05-27,Defaulted,D
5568,1106,330900.0,4.91,36,2020-09-15,Current,A
5569,5159,20600.0,4.74,36,2018-12-10,PaidOff,A
5570,3659,8795.0,7.78,36,2017-08-07,PaidOff,D
5571,3401,106352.0,7.24,24,2020-05-06,PaidOff,B
5572,5193,11055.0,6.19,60,2024-04-05,Current,C
5573,8067,26422.0,6.91,48,2021-10-12,Current,E
5574,6461,27070.0,7.88,24,2018-01-30,PaidOff,B
5575,9862,49366.0,13.63,36,2018-04-25,PaidOff,D
5576,7541,1278311.0,9.49,36,2017-04-17,Defaulted,D
5577,4858,34718.0,8.33,36,2017-09-06,Current,D
5578,6793,35697.0,6.5,24,2024-04-03,Current,B
5579,7707,75794.0,8.55,36,2017-04-03,Current,D
5580,4748,28789.0,10.33,12,2017-12-08,Defaulted,E
5581,7792,173628.0,8.76,36,2018-01-03,PaidOff,C
5582,9762,5302.0,5.32,48,2022-03-06,PaidOff,A
5583,3997,44488.0,7.95,24,2020-08-28,PaidOff,D
5584,4359,42267.0,8.18,48,2018-06-27,PaidOff,B
5585,4493,11988.0,8.14,36,2015-07-22,Current,A
5586,7919,237228.0,10.2,36,2023-04-18,PaidOff,D
5587,10850,10361.0,7.21,36,2019-12-18,PaidOff,D
5588,7998,806516.0,6.0,60,2023-02-20,PaidOff,B
5589,10029,47655.0,7.74,36,2015-05-07,PaidOff,C
5590,5938,60315.0,5.46,36,2023-04-29,Current,C
5591,2881,8512.0,7.7,24,2017-07-28,Current,C
5592,9068,10424.0,5.02,60,2021-06-20,Current,D
5593,9697,80575.0,6.92,12,2024-10-31,PaidOff,B
5594,3369,129352.0,7.46,36,2022-07-31,Current,D
5595,6360,1223832.0,4.09,24,2016-01-23,Current,A
5596,9045,14983.0,9.04,36,2019-07-16,Current,D
5597,2152,12142.0,8.3,24,2016-02-04,PaidOff,C
5598,8201,25242.0,5.14,36,2018-07-08,PaidOff,C
5599,1417,42123.0,7.01,36,2022-08-21,PaidOff,D
5600,9875,110184.0,12.68,36,2020-11-28,Current,D
5601,7025,5229.0,8.16,36,2016-10-27,PaidOff,C
5602,5775,28856.0,7.72,36,2017-11-05,Defaulted,E
5603,9833,15338.0,8.16,36,2024-04-11,Current,C
5604,6186,16211.0,8.03,36,2017-10-20,PaidOff,E
5605,7430,99464.0,9.14,36,2017-12-18,Current,D
5606,2492,16836.0,10.48,36,2019-01-09,PaidOff,D
5607,4290,152927.0,6.35,48,2019-05-27,PaidOff,C
5608,2429,18432.0,5.06,48,2016-02-07,Current,B
5609,7767,10883.0,8.61,24,2015-09-17,Defaulted,C
5610,8870,414364.0,8.61,24,2020-01-31,PaidOff,D
5611,8406,39894.0,8.95,48,2017-03-14,Defaulted,D
5612,2477,5166.0,6.1,60,2023-09-20,Current,C
5613,9122,15151.0,6.48,36,2022-08-26,Defaulted,A
5614,2231,268013.0,5.52,24,2020-06-05,PaidOff,B
5615,5013,45643.0,6.5,36,2021-08-07,Current,B
5616,7203,226321.0,7.19,24,2023-09-03,Defaulted,D
5617,9696,8298.0,11.48,36,2022-01-29,PaidOff,E
5618,7755,146169.0,10.93,36,2016-10-05,PaidOff,E
5619,6761,46566.0,9.93,48,2019-03-14,Current,E
5620,1503,37774.0,7.03,36,2020-10-10,PaidOff,A
5621,2184,39269.0,5.22,36,2017-09-02,PaidOff,C
5622,10042,15971.0,7.82,36,2022-12-30,Current,D
5623,8946,11974.0,9.26,24,2024-10-23,Current,D
5624,10693,37465.0,4.47,36,2020-08-19,Current,B
5625,2692,73880.0,9.11,36,2018-02-21,PaidOff,C
5626,6002,16840.0,11.78,36,2020-03-11,Current,D
5627,10678,219396.0,6.11,36,2024-06-21,Current,B
5628,1858,10912.0,5.53,60,2016-11-25,Current,B
5629,2275,40226.0,6.19,12,2017-03-31,PaidOff,C
5630,4362,7753.0,6.44,48,2023-01-01,PaidOff,B
5631,10754,67641.0,4.84,48,2024-10-28,PaidOff,B
5632,7899,295789.0,9.63,36,2022-10-06,PaidOff,E
5633,6717,25365.0,7.97,36,2016-01-15,PaidOff,E
5634,8953,56949.0,6.53,48,2023-06-17,Current,A
5635,6593,33303.0,8.79,48,2018-10-20,PaidOff,C
5636,9869,19210.0,7.63,24,2020-12-13,Current,D
5637,4606,82087.0,6.23,36,2024-06-03,PaidOff,D
5638,4292,161423.0,8.03,36,2022-09-13,Current,E
5639,7445,62636.0,5.36,24,2017-06-15,PaidOff,B
5640,6095,7752.0,6.81,36,2019-05-07,PaidOff,C
5641,2886,23936.0,8.99,24,2022-11-14,Current,C
5642,8719,58540.0,7.32,36,2021-06-07,Current,D
5643,2279,59832.0,8.49,12,2020-05-20,Current,D
5644,4403,8252.0,5.16,36,2018-11-04,Current,B
5645,7352,24100.0,5.25,36,2020-01-10,PaidOff,D
5646,6932,101511.0,6.77,48,2024-01-27,PaidOff,B
5647,4132,105801.0,7.79,36,2021-07-01,Current,C
5648,9263,43060.0,9.34,36,2018-07-15,Defaulted,D
5649,3887,61436.0,6.29,48,2019-10-09,PaidOff,B
5650,4828,64159.0,7.89,24,2015-12-31,Current,C
5651,3461,13653.0,5.16,24,2020-05-19,PaidOff,B
5652,5339,40746.0,7.3,48,2022-09-02,Current,B
5653,8116,34907.0,6.02,60,2022-05-16,PaidOff,D
5654,1435,25539.0,6.12,48,2020-03-26,PaidOff,D
5655,5579,93786.0,8.27,48,2017-05-31,PaidOff,C
5656,6733,17044.0,8.47,36,2023-07-29,Current,D
5657,2817,12721.0,8.95,36,2021-11-02,PaidOff,D
5658,7524,27072.0,7.22,36,2019-09-04,Current,C
5659,3048,190119.0,7.7,48,2019-12-15,PaidOff,B
5660,9942,22088.0,9.72,24,2016-05-29,PaidOff,D
5661,3477,127294.0,7.81,48,2021-06-05,Current,E
5662,7527,15943.0,6.74,60,2016-09-04,PaidOff,D
5663,1341,32503.0,9.18,36,2024-12-15,Current,D
5664,5298,197686.0,9.93,36,2015-11-27,PaidOff,D
5665,10399,80182.0,10.57,36,2024-04-16,Current,B
5666,1793,15439.0,6.72,36,2021-09-17,Current,A
5667,1444,291005.0,8.32,24,2020-10-09,PaidOff,D
5668,2513,79929.0,4.7,60,2022-07-13,Current,B
5669,4941,43710.0,7.02,36,2024-01-22,Current,C
5670,10310,28396.0,7.99,48,2024-10-03,Current,D
5671,9213,126162.0,11.62,60,2019-06-09,Defaulted,C
5672,10911,92841.0,6.48,24,2020-02-29,Current,A
5673,9217,18492.0,10.14,48,2018-12-27,PaidOff,E
5674,7465,170661.0,7.5,48,2017-08-03,PaidOff,D
5675,4093,29621.0,8.99,60,2019-11-15,Current,C
5676,9731,22347.0,5.56,36,2017-04-21,PaidOff,B
5677,6774,30443.0,9.58,24,2020-12-28,PaidOff,A
5678,9671,23298.0,6.38,48,2019-03-02,Current,C
5679,2044,108024.0,8.2,24,2018-04-15,Defaulted,E
5680,2304,14539.0,9.43,36,2021-04-29,Current,C
5681,1978,26655.0,8.28,60,2023-12-20,Current,E
5682,4979,17367.0,4.05,24,2018-06-02,PaidOff,A
5683,10289,10305.0,9.01,36,2016-02-13,Current,D
5684,1813,440513.0,5.1,24,2021-02-11,PaidOff,D
5685,1088,75185.0,7.31,48,2021-12-21,PaidOff,E
5686,2786,14398.0,7.87,24,2016-04-25,PaidOff,C
5687,1527,76871.0,6.5,12,2015-11-03,PaidOff,C
5688,5844,29207.0,7.16,36,2017-04-22,Current,D
5689,3622,245365.0,11.19,36,2022-11-02,PaidOff,D
5690,1243,10639.0,7.29,36,2021-11-07,Current,C
5691,2080,214272.0,6.3,48,2016-04-15,Defaulted,D
5692,6196,15015.0,7.58,24,2018-02-28,PaidOff,E
5693,7845,136287.0,7.78,36,2022-06-09,Current,D
5694,4892,13392.0,7.21,24,2018-05-11,PaidOff,E
5695,9800,14797.0,7.93,48,2018-12-03,PaidOff,D
5696,9301,82036.0,4.82,36,2024-05-18,PaidOff,A
5697,6731,41005.0,5.5,36,2019-10-21,PaidOff,B
5698,7099,84741.0,5.9,36,2020-02-11,PaidOff,C
5699,9983,27635.0,7.86,60,2015-10-19,PaidOff,E
5700,10958,37001.0,6.2,48,2019-03-05,PaidOff,A
5701,7346,36791.0,10.41,36,2024-11-28,Current,D
5702,10353,7722.0,11.28,36,2022-07-19,PaidOff,D
5703,5119,41472.0,6.0,60,2018-06-05,PaidOff,D
5704,2422,46055.0,6.85,48,2022-12-08,PaidOff,B
5705,4414,102952.0,6.04,48,2015-01-14,PaidOff,E
5706,3180,102524.0,8.78,36,2015-07-05,PaidOff,C
5707,1937,67664.0,5.77,12,2017-08-31,Current,B
5708,7576,29351.0,10.25,48,2022-02-09,Current,E
5709,6236,125078.0,7.98,36,2018-11-21,PaidOff,A
5710,9449,207556.0,7.27,60,2024-02-02,Current,E
5711,8716,27519.0,9.02,36,2020-10-16,PaidOff,A
5712,10623,12500.0,10.21,60,2017-12-16,PaidOff,D
5713,7411,46112.0,8.42,24,2016-05-15,PaidOff,D
5714,8887,37547.0,12.51,36,2021-05-09,Current,D
5715,3570,54124.0,6.92,36,2022-12-04,PaidOff,B
5716,8181,213553.0,9.13,36,2021-10-08,Current,B
5717,8452,19896.0,7.29,36,2018-06-29,Current,E
5718,10762,42186.0,7.47,48,2018-10-20,PaidOff,A
5719,1574,42771.0,4.14,36,2017-12-19,PaidOff,D
5720,1159,263898.0,7.59,12,2021-09-28,Current,A
5721,6045,85417.0,9.4,36,2023-09-10,Current,D
5722,6335,45944.0,5.88,36,2016-07-14,PaidOff,A
5723,1443,27921.0,5.11,36,2016-02-25,PaidOff,B
5724,5707,135126.0,7.31,48,2022-10-11,Defaulted,E
5725,4198,65311.0,7.62,36,2023-04-05,PaidOff,D
5726,5621,69551.0,10.72,36,2016-12-09,Current,D
5727,4410,23391.0,7.22,60,2019-05-25,PaidOff,D
5728,7784,81361.0,6.07,24,2017-03-05,PaidOff,C
5729,8073,77510.0,7.73,36,2020-11-10,Current,D
5730,7272,13440.0,6.9,24,2015-10-25,PaidOff,C
5731,10319,43032.0,5.58,36,2019-01-11,Current,B
5732,1388,36888.0,11.06,36,2023-04-25,Defaulted,D
5733,6389,25193.0,5.72,36,2018-10-13,Current,C
5734,6594,15889.0,5.6,60,2020-11-04,Current,C
5735,7145,137428.0,4.79,24,2021-05-18,PaidOff,B
5736,9174,154773.0,5.0,36,2022-10-02,Current,B
5737,4093,25110.0,4.69,36,2015-11-19,Current,C
5738,6514,29403.0,8.41,24,2022-11-07,PaidOff,C
5739,10358,7670.0,6.11,60,2022-12-24,Current,D
5740,7436,52777.0,7.91,24,2021-01-31,PaidOff,D
5741,7644,974432.0,4.19,60,2020-10-25,PaidOff,B
5742,9080,44262.0,9.4,24,2019-10-11,PaidOff,B
5743,5710,6236.0,9.04,48,2024-05-02,Current,C
5744,8459,231688.0,5.25,36,2023-11-13,Current,C
5745,7513,338681.0,5.99,36,2018-10-12,PaidOff,A
5746,6199,25805.0,4.24,12,2021-01-31,Current,C
5747,4387,44068.0,7.85,48,2024-06-10,PaidOff,E
5748,4834,107594.0,6.43,36,2022-02-09,Current,B
5749,1384,83465.0,6.05,36,2022-10-06,Current,C
5750,2391,18145.0,7.3,48,2024-08-29,Current,C
5751,10505,108566.0,7.96,36,2022-06-01,Current,D
5752,8721,19787.0,8.15,60,2017-08-31,Defaulted,D
5753,9844,34691.0,5.81,60,2016-09-19,PaidOff,C
5754,4405,69282.0,9.0,36,2019-05-11,PaidOff,D
5755,8968,116798.0,7.55,24,2018-06-20,PaidOff,D
5756,2773,11126.0,9.44,36,2023-03-20,Current,D
5757,2215,80579.0,4.96,36,2020-11-06,Current,A
5758,7414,80873.0,8.07,36,2021-02-21,PaidOff,E
5759,4568,6712.0,10.09,36,2021-05-10,Current,C
5760,3196,18732.0,4.78,36,2019-08-15,PaidOff,C
5761,7582,515908.0,6.48,36,2018-07-09,PaidOff,C
5762,7093,115472.0,12.54,36,2017-05-09,Defaulted,E
5763,5397,5455.0,5.32,36,2015-08-09,PaidOff,B
5764,1373,159423.0,8.66,60,2017-05-24,Current,D
5765,2384,53446.0,11.61,36,2015-01-20,PaidOff,E
5766,10262,152596.0,6.94,48,2024-09-28,Current,C
5767,9922,74524.0,5.59,60,2022-01-16,Current,C
5768,8370,19340.0,5.8,60,2023-09-09,Current,C
5769,7242,168706.0,7.46,36,2015-06-08,PaidOff,D
5770,5682,995972.0,8.83,48,2022-04-23,Current,D
5771,7259,77017.0,12.52,60,2020-07-24,Current,D
5772,4319,27199.0,7.25,36,2015-02-23,Current,B
5773,1273,239711.0,9.01,36,2019-06-06,PaidOff,D
5774,7867,309260.0,6.86,36,2023-11-14,PaidOff,A
5775,2669,7035.0,7.38,48,2021-04-14,PaidOff,C
5776,3856,195126.0,8.01,36,2016-03-05,PaidOff,C
5777,5711,23429.0,6.86,36,2020-02-13,PaidOff,B
5778,5545,5398.0,7.42,36,2022-04-04,PaidOff,A
5779,7521,164205.0,6.77,24,2022-07-27,PaidOff,C
5780,8000,34524.0,5.38,24,2015-04-30,PaidOff,A
5781,6249,269550.0,8.56,60,2017-09-19,PaidOff,C
5782,5678,30643.0,5.33,36,2015-01-05,PaidOff,A
5783,3272,60599.0,9.73,48,2015-04-04,Current,D
5784,6020,100929.0,5.19,48,2019-12-29,Defaulted,D
5785,9038,27396.0,4.89,36,2024-02-22,Current,A
5786,5160,5134.0,6.4,24,2016-12-16,PaidOff,B
5787,6749,168601.0,7.38,36,2015-08-12,PaidOff,C
5788,7124,40263.0,7.35,60,2024-04-11,Current,C
5789,8397,8384.0,7.89,36,2022-04-02,PaidOff,E
5790,1513,192777.0,6.68,36,2017-05-19,PaidOff,B
5791,10811,11263.0,8.4,48,2022-03-06,PaidOff,A
5792,5783,17702.0,4.19,48,2015-02-24,PaidOff,A
5793,2785,44611.0,5.91,36,2021-06-28,PaidOff,C
5794,8047,54778.0,8.15,36,2023-05-01,Current,D
5795,9493,10887.0,7.57,36,2021-05-03,PaidOff,C
5796,2922,18887.0,4.86,36,2019-10-26,PaidOff,B
5797,4838,200562.0,5.64,48,2016-08-09,PaidOff,C
5798,5166,66930.0,5.39,36,2023-07-23,Current,B
5799,6620,72812.0,5.66,36,2020-01-07,PaidOff,C
5800,8346,44391.0,6.14,48,2024-03-11,PaidOff,D
5801,3418,24557.0,9.45,24,2023-04-26,PaidOff,C
5802,7604,15327.0,5.79,24,2024-05-02,PaidOff,B
5803,3407,267222.0,6.36,48,2021-05-27,Current,B
5804,2209,35314.0,7.75,48,2016-03-18,Current,D
5805,2684,155096.0,6.91,60,2018-03-17,Current,D
5806,9670,12959.0,10.25,60,2021-01-22,PaidOff,C
5807,9985,42099.0,4.24,48,2024-12-14,Current,C
5808,5957,12631.0,10.02,36,2020-05-09,Current,D
5809,5158,11950.0,7.26,48,2022-05-31,PaidOff,D
5810,6564,101916.0,4.27,60,2022-10-21,PaidOff,B
5811,6307,81281.0,4.84,48,2020-11-07,PaidOff,C
5812,2329,80936.0,4.98,36,2023-10-26,PaidOff,A
5813,2025,64929.0,9.16,36,2024-06-20,Current,E
5814,9260,27252.0,5.02,36,2017-10-08,Current,B
5815,10966,14390.0,4.99,48,2023-12-18,Current,A
5816,9830,141718.0,5.17,24,2023-08-11,Current,E
5817,8655,24650.0,4.85,60,2022-12-17,Current,C
5818,5101,92118.0,4.82,36,2016-10-19,PaidOff,C
5819,6531,81795.0,8.28,36,2024-08-18,Current,C
5820,4926,43880.0,9.25,36,2022-10-23,Current,E
5821,1687,20684.0,5.6,60,2021-10-23,PaidOff,C
5822,10660,108627.0,5.24,60,2024-04-05,Current,D
5823,8416,18499.0,5.24,24,2023-11-18,PaidOff,B
5824,4967,106006.0,11.46,60,2020-05-15,PaidOff,D
5825,6403,45126.0,6.64,48,2016-08-15,Current,D
5826,5165,35697.0,7.79,48,2020-08-31,PaidOff,C
5827,3386,9738.0,11.02,12,2020-02-25,PaidOff,D
5828,3758,85513.0,8.42,36,2020-04-20,PaidOff,B
5829,6213,5961.0,9.02,48,2021-09-02,Current,E
5830,2914,159870.0,6.18,36,2015-05-21,PaidOff,D
5831,3721,7264.0,8.62,60,2018-07-24,PaidOff,B
5832,9713,65015.0,4.74,36,2015-04-01,PaidOff,C
5833,6305,21397.0,5.07,24,2020-05-19,PaidOff,C
5834,1291,154145.0,4.38,24,2023-02-28,PaidOff,B
5835,10626,22836.0,9.72,60,2015-02-19,PaidOff,E
5836,4020,18114.0,7.41,24,2023-07-10,PaidOff,B
5837,9993,53761.0,7.18,36,2017-12-20,PaidOff,E
5838,9939,185287.0,6.57,36,2018-02-03,PaidOff,B
5839,1652,23835.0,6.66,36,2021-10-17,PaidOff,C
5840,2271,13572.0,11.43,60,2020-12-21,PaidOff,D
5841,5313,249052.0,7.22,12,2019-05-17,Current,C
5842,8803,392986.0,9.88,48,2017-09-28,PaidOff,E
5843,5872,161366.0,6.31,24,2020-05-03,PaidOff,D
5844,6865,22228.0,4.88,48,2024-07-07,Current,C
5845,3721,162053.0,5.15,36,2018-07-10,PaidOff,B
5846,9146,50594.0,7.74,60,2016-12-31,PaidOff,D
5847,8366,63464.0,6.84,36,2022-03-21,PaidOff,B
5848,1598,234055.0,5.21,60,2023-11-26,Current,B
5849,4860,294339.0,8.18,24,2017-03-30,PaidOff,B
5850,4250,42845.0,4.24,48,2016-05-08,Current,B
5851,6986,222179.0,8.18,36,2017-10-21,PaidOff,D
5852,10168,8306.0,7.89,36,2015-08-30,Current,C
5853,1513,104655.0,5.49,48,2023-06-02,PaidOff,B
5854,9372,28219.0,8.04,48,2021-10-18,Defaulted,D
5855,8785,36466.0,5.12,36,2021-01-23,Defaulted,A
5856,8538,347732.0,8.55,12,2022-11-02,Current,C
5857,3180,190715.0,11.56,24,2024-01-01,Current,D
5858,2674,9299.0,4.34,36,2018-11-28,PaidOff,A
5859,3662,37459.0,5.07,36,2021-10-07,PaidOff,C
5860,5615,114950.0,9.46,36,2016-11-07,PaidOff,D
5861,3189,15996.0,6.04,24,2016-01-23,PaidOff,B
5862,9398,114653.0,6.85,36,2024-10-26,Current,C
5863,4295,68302.0,5.4,36,2018-06-13,PaidOff,D
5864,2746,28090.0,8.48,48,2022-06-15,Current,D
5865,4531,44888.0,4.75,48,2017-09-20,Current,B
5866,8494,39886.0,9.49,48,2024-03-04,Current,C
5867,9484,59882.0,6.2,36,2020-09-15,PaidOff,B
5868,10302,235709.0,6.21,60,2015-03-31,PaidOff,B
5869,9289,50766.0,8.44,36,2015-10-12,PaidOff,A
5870,1371,56843.0,5.78,36,2021-02-02,PaidOff,C
5871,1705,17573.0,5.04,36,2021-04-30,Current,B
5872,6199,8273.0,7.56,36,2024-01-14,Current,C
5873,5225,63765.0,6.65,24,2020-02-06,Current,B
5874,9272,10305.0,6.76,36,2024-10-15,PaidOff,B
5875,7726,14833.0,6.84,24,2024-06-06,PaidOff,C
5876,10789,33857.0,8.4,48,2021-11-01,PaidOff,E
5877,10038,118319.0,6.51,36,2016-01-31,PaidOff,B
5878,9712,40654.0,9.64,48,2018-02-26,PaidOff,D
5879,2982,7392.0,5.3,36,2017-02-24,PaidOff,C
5880,10965,50986.0,6.41,24,2020-08-15,PaidOff,C
5881,7885,309826.0,6.82,24,2017-02-03,PaidOff,D
5882,6170,159547.0,7.34,36,2017-06-15,PaidOff,D
5883,10100,246024.0,7.86,36,2018-07-26,PaidOff,D
5884,8773,14329.0,10.02,36,2024-10-05,Current,E
5885,3513,96570.0,8.63,48,2016-07-04,PaidOff,E
5886,8990,10259.0,10.56,48,2016-12-11,PaidOff,D
5887,9405,114888.0,6.69,36,2023-08-28,PaidOff,B
5888,8758,12914.0,11.72,36,2018-05-30,Defaulted,E
5889,2084,97853.0,8.21,36,2019-08-21,Current,D
5890,6594,19919.0,5.33,24,2024-02-14,Current,C
5891,9263,49341.0,9.56,36,2023-01-01,Current,D
5892,7467,169653.0,8.45,36,2016-01-01,PaidOff,D
5893,3527,199928.0,9.67,60,2017-04-24,PaidOff,E
5894,7757,106832.0,8.04,36,2020-03-30,PaidOff,A
5895,3909,106079.0,5.99,12,2022-07-10,Current,B
5896,8012,28937.0,8.46,60,2015-01-28,Defaulted,A
5897,3628,120729.0,4.22,36,2022-10-06,Current,B
5898,2449,28932.0,10.95,24,2017-03-14,Current,C
5899,3172,29572.0,7.79,48,2018-07-09,PaidOff,C
5900,8859,27873.0,6.82,60,2018-06-26,PaidOff,A
5901,10047,93887.0,7.59,36,2019-02-01,Current,C
5902,9888,60843.0,7.82,60,2020-09-16,Current,E
